transaction_id,scheme_name,unit_no,property_type,district,state,postcode,built_up_sqft,price_rm,transaction_date,source_batch
TX-2026-08-00714,Kondominium Impian Setia Gombak,C-07-11,Teres 2 Tingkat,DAERAH GOMBAK,Selangor,68039,2028,964500,2026-08-12,B1
TX-2026-08-02267,Kondominium Mutiara Sentosa Hulu,A-23-06,Berkembar 2 Tingkat,Hulu Langat,Selangor,43089,2350,1221500,2026-08-14,B5
TX-2026-08-00775,Pangsapuri Kenanga Sari Hulu,D-09-16,Pangsapuri,Hulu Selangor,Selangor,44227,693,185500,2026-08-17,B3
TX-2026-08-02997,Pangsapuri Cempaka Wangi Klang,A-08-23,Teres 1 Tingkat,Klang,Selangor,41936,1363,488000,2026-08-26,B3
TX-2026-08-00005,Residensi Kenanga Sari Sepang,F-10-14,Kondominium,Sepang,Selangor,63016,1108,432000,2026-08-25,B5
TX-2026-08-01862,Pangsapuri Kenanga Sari Petaling,D-01-08,Banglo,Petaling,Selangor,46445,4102,2337000,2026-08-21,B6
TX-2026-08-02079,Residensi Seri Melati Kuala,F-34-11,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,53692,914,298000,2026-08-29,B1
TX-2026-08-02459,Desa Impian Setia Klang,C-37-14,Berkembar 2 Tingkat,Klang,Selangor,41180,3236,1969000,2026-08-21,B5
TX-2026-08-02739,Pangsapuri Mutiara Sentosa Kuala,D-16-13,Pangsapuri,Kuala Selangor,Selangor,45673,923,246500,2026-08-16,B2
TX-2026-08-00210,Taman Kenanga Sari Kuala,F-10-01,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,55011,887,598500,2026-08-13,B2
TX-2026-08-02753,Taman Anggerik Jaya Kuala,A-32-23,Kondominium,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,52780,1487,1228500,2026-08-30,B3
TX-2026-08-03000,Taman Warisan Murni Gombak,G-24-06,Kondominium,DAERAH GOMBAK,Selangor,68098,1318,571500,2026-08-08,B3
TX-2026-08-00102,Kondominium Kenanga Sari Sepang,A-11-07,Pangsapuri,Sepang,Selangor,63000,874,341000,2026-08-22,B4
TX-2026-08-00168,Pangsapuri Putra Perdana Hulu,F-22-22,Pangsapuri,Hulu Selangor,Selangor,44106,594,112500,2026-08-06,B4
TX-2026-08-02148,Residensi Damai Indah Sepang,D-14-04,Berkembar 2 Tingkat,Sepang,Selangor,63026,2546,830000,2026-08-11,B2
TX-2026-08-01974,Bandar Kenanga Sari Kuala,F-38-09,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,51884,740,564000,2026-08-15,B6
TX-2026-08-02855,Taman Seri Melati Hulu,B-21-19,Pangsapuri,Hulu Langat,Selangor,43216,654,261500,2026-08-06,B2
TX-2026-08-02388,Kondominium Mutiara Sentosa Hulu,D-33-09,Pangsapuri,Hulu Langat,Selangor,43443,563,235000,2026-08-14,B5
TX-2026-08-00917,Bandar Anggerik Jaya Petaling,A-02-24,Berkembar 2 Tingkat,Petaling,Selangor,46864,2492,883500,2026-08-29,B4
TX-2026-08-02821,Bandar Mutiara Sentosa Kuala,A-06-18,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,50475,634,513000,09/08/2026,B1
TX-2026-08-00652,Desa Tasik Permai Sepang,D-01-18,Berkembar 2 Tingkat,DAERAH SEPANG,Selangor,63284,2734,1050500,2026-08-09,B1
TX-2026-08-01077,Desa Kenanga Sari Hulu,G-19-09,Berkembar 2 Tingkat,Hulu Langat,Selangor,43070,2230,717000,2026-08-27,B3
TX-2026-08-02940,Kondominium Impian Setia Petaling,G-04-14,Teres 2 Tingkat,Petaling,Selangor,46572,2383,1345000,2026-08-25,B2
TX-2026-08-02487,Desa Seri Melati Kuala,B-21-24,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,54767,908,467000,2026-08-22,B5
TX-2026-08-00208,Taman Bukit Harmoni Klang,F-36-10,Banglo,Klang,Selangor,41850,3019,1298500,2026-08-16,B3
TX-2026-08-02032,Desa Cempaka Wangi Gombak,B-27-12,Berkembar 2 Tingkat,Gombak,Selangor,68041,2471,736000,2026-08-18,B2
TX-2026-08-00109,Kondominium Impian Setia Petaling,A-19-07,Kondominium,Petaling,Selangor,46078,1432,744500,2026-08-22,B4
TX-2026-08-01498,Taman Bukit Harmoni Klang,G-29-07,Pangsapuri,Klang,Selangor,41520,623,255000,2026-08-14,B6
TX-2026-08-01546,Pangsapuri Warisan Murni Kuala,G-31-09,Berkembar 2 Tingkat,Kuala Langat,Selangor,42709,2467,837500,2026-08-03,B3
TX-2026-08-01151,Desa Anggerik Jaya Sepang,B-25-11,Teres 1 Tingkat,Sepang,Selangor,63242,1344,702500,2026-08-17,B2
TX-2026-08-00209,Pangsapuri Seri Melati Kuala,D-33-17,Berkembar 2 Tingkat,DAERAH KUALA SELANGOR,Selangor,45755,3052,1013500,2026-08-24,B2
TX-2026-08-01224,Kondominium Damai Indah Petaling,C-16-06,Kondominium,Petaling,Selangor,46121,1216,762500,2026-08-07,B4
TX-2026-08-01119,Residensi Seri Melati Kuala,G-24-05,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,59042,940,725000,2026-08-17,B5
TX-2026-08-02198,Kondominium Impian Setia Petaling,E-20-13,Berkembar 2 Tingkat,Petaling,Selangor,46593,3219,1794000,2026-08-27,B1
TX-2026-08-00139,Desa Warisan Murni Petaling,A-16-19,Pangsapuri,Petaling,Selangor,47365,563,293000,2026-08-07,B2
TX-2026-08-01405,Desa Seri Melati Kuala,D-36-05,Berkembar 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,53204,2668,1924000,2026-08-22,B4
TX-2026-08-01274,Kondominium Impian Setia Petaling,D-24-12,Banglo,Petaling,Selangor,47341,4795,2504000,2026-08-01,B6
TX-2026-08-02558,Desa Bukit Harmoni Petaling,B-32-19,Teres 1 Tingkat,Petaling,Selangor,47684,1023,629000,2026-08-21,B1
TX-2026-08-00166,Pangsapuri Seri Melati Kuala,A-32-21,Teres 1 Tingkat,Kuala Selangor,Selangor,45786,1090,254000,2026-08-01,B4
TX-2026-08-00609,Kondominium Mutiara Sentosa Gombak,F-31-13,Teres 1 Tingkat,DAERAH GOMBAK,Selangor,68045,1161,437000,2026-08-03,B6
TX-2026-08-02640,Desa Warisan Murni Petaling,F-18-09,Kondominium,Petaling,Selangor,46489,1066,413000,2026-08-25,B3
TX-2026-08-02542,Residensi Warisan Murni Kuala,A-07-17,Pangsapuri,DAERAH KUALA LANGAT,Selangor,42587,914,332500,2026-08-21,B6
TX-2026-08-00625,Bandar Mutiara Sentosa Kuala,E-23-18,Kondominium,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,56631,1064,650500,2026-08-02,B2
TX-2026-08-00752,Desa Seri Melati Kuala,D-08-20,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,56280,648,496000,2026-08-07,B4
TX-2026-08-02724,Residensi Seri Melati Kuala,B-34-11,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,51146,825,541500,2026-08-12,B6
TX-2026-08-02783,Bandar Suria Bayu Kuala,A-25-04,Banglo,Kuala Langat,Selangor,42551,3395,1288500,2026-08-05,B3
TX-2026-08-00236,Pangsapuri Suria Bayu Sepang,B-06-02,Berkembar 2 Tingkat,DAERAH SEPANG,Selangor,63054,2910,1155500,2026-08-03,B4
TX-2026-08-02849,Desa Kenanga Sari Hulu,A-21-12,Kondominium,Hulu Langat,Selangor,43440,1554,664000,2026-08-26,B3
TX-2026-08-00245,Residensi Damai Indah Sepang,E-25-10,Berkembar 2 Tingkat,DAERAH SEPANG,Selangor,63284,2404,1149500,2026-08-04,B2
TX-2026-08-02430,Pangsapuri Kenanga Sari Kuala,D-08-22,Pangsapuri,DAERAH KUALA SELANGOR,Selangor,45718,916,334000,2026-08-03,B3
TX-2026-08-01115,Pangsapuri Cempaka Wangi Klang,C-31-19,Berkembar 2 Tingkat,Klang,Selangor,41215,3398,1073500,2026-08-25,B6
TX-2026-08-01193,Taman Kenanga Sari Kuala,C-22-15,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,59352,1116,602000,2026-08-10,B4
TX-2026-08-01834,Pangsapuri Cempaka Wangi Klang,C-14-15,Teres 2 Tingkat,DAERAH KLANG,Selangor,41502,2297,800500,2026-08-28,B2
TX-2026-08-01384,Kondominium Impian Setia Gombak,C-37-05,Kondominium,Gombak,Selangor,68065,1108,515500,2026-08-13,B4
TX-2026-08-01570,Desa Warisan Murni Petaling,G-07-21,Teres 2 Tingkat,Petaling,Selangor,46160,1997,781500,2026-08-13,B2
TX-2026-08-02825,Kondominium Putra Perdana Petaling,D-03-24,Kondominium,DAERAH PETALING,Selangor,46610,971,364500,2026-08-27,B2
TX-2026-08-01279,Kondominium Mutiara Sentosa Gombak,A-31-02,Kondominium,Gombak,Selangor,68028,876,353500,2026-08-10,B3
TX-2026-08-00077,Desa Seri Melati Kuala,G-01-11,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,59223,1322,859500,2026-08-05,B6
TX-2026-08-01557,Pangsapuri Seri Melati Hulu,F-15-15,Kondominium,Hulu Langat,Selangor,43289,1186,371000,26/08/2026,B2
TX-2026-08-02254,Desa Kenanga Sari Hulu,G-23-02,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43478,2313,1129000,2026-08-15,B5
TX-2026-08-01137,Desa Warisan Murni Petaling,A-32-12,Teres 1 Tingkat,DAERAH PETALING,Selangor,46643,1239,633000,2026-08-18,B2
TX-2026-08-01830,Kondominium Impian Setia Gombak,F-33-03,Pangsapuri,DAERAH GOMBAK,Selangor,68035,827,384000,2026-08-13,B1
TX-2026-08-00275,Kondominium Damai Indah Petaling,G-22-02,Teres 2 Tingkat,Petaling,Selangor,46658,1623,766500,2026-08-25,B1
TX-2026-08-00696,Taman Kenanga Sari Klang,G-35-13,Berkembar 2 Tingkat,Klang,Selangor,41245,2319,1123500,2026-08-02,B3
TX-2026-08-02573,Desa Anggerik Jaya Kuala,F-18-20,Kondominium,Kuala Langat,Selangor,42789,980,344000,2026-08-26,B4
TX-2026-08-00420,Kondominium Kenanga Sari Sepang,D-25-13,Berkembar 2 Tingkat,Sepang,Selangor,63233,2259,997000,2026-08-14,B3
TX-2026-08-02548,Desa Anggerik Jaya Kuala,G-24-04,Pangsapuri,Kuala Langat,Selangor,42580,631,238500,2026-08-16,B6
TX-2026-08-00918,Kondominium Impian Setia Petaling,G-04-16,Banglo,Petaling,Selangor,46513,4577,3307500,2026-08-08,B3
TX-2026-08-00560,Taman Kenanga Sari Klang,E-05-01,Teres 2 Tingkat,Klang,Selangor,42110,1828,777000,2026-08-06,B5
TX-2026-08-01108,Desa Tasik Permai Sepang,B-28-12,Banglo,Sepang,Selangor,63163,4254,1451000,2026-08-25,B4
TX-2026-08-02476,Desa Kenanga Sari Hulu,C-10-15,Teres 2 Tingkat,DAERAH HULU LANGAT,Selangor,43312,2083,978500,2026-08-17,B5
TX-2026-08-00456,Bandar Anggerik Jaya Petaling,F-37-17,Teres 1 Tingkat,Petaling,Selangor,46976,960,484500,2026-08-01,B6
TX-2026-08-02357,Taman Anggerik Jaya Kuala,D-31-17,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,52897,4946,3126000,2026-08-08,B2
TX-2026-08-02944,Taman Suria Bayu Kuala,E-05-07,Teres 2 Tingkat,Kuala Selangor,Selangor,45797,2062,628500,2026-08-10,B1
TX-2026-08-02892,Taman Bukit Harmoni Klang,B-16-01,Kondominium,Klang,Selangor,41207,1414,575500,2026-08-19,B2
TX-2026-08-02691,Bandar Damai Indah Hulu,D-05-20,Pangsapuri,Hulu Langat,Selangor,43426,923,463500,2026-08-11,B3
TX-2026-08-02141,Kondominium Putra Perdana Petaling,E-02-13,Teres 2 Tingkat,Petaling,Selangor,46967,1704,1121000,2026-08-19,B1
TX-2026-08-02265,Pangsapuri Kenanga Sari Petaling,G-12-20,Berkembar 2 Tingkat,Petaling,Selangor,46393,2532,1922000,2026-08-16,B3
TX-2026-08-01154,Kondominium Mutiara Sentosa Hulu,B-16-07,Banglo,Hulu Langat,Selangor,43452,3571,1649000,2026-08-06,B4
TX-2026-08-01855,Taman Bukit Harmoni Klang,D-38-19,Teres 1 Tingkat,Klang,Selangor,41212,1313,370500,2026-08-24,B4
TX-2026-08-02287,Taman Kenanga Sari Klang,A-16-21,Teres 2 Tingkat,Klang,Selangor,41784,1544,653500,2026-08-18,B5
TX-2026-08-02776,Bandar Damai Indah Hulu,C-33-02,Kondominium,Hulu Langat,Selangor,43178,1101,358500,2026-08-07,B1
TX-2026-08-00726,Desa Putra Perdana Klang,C-29-21,Teres 2 Tingkat,DAERAH KLANG,Selangor,41976,1825,795000,2026-08-11,B1
TX-2026-08-00954,Taman Kenanga Sari Gombak,E-32-21,Banglo,Gombak,Selangor,68081,3268,2822500,2026-08-08,B3
TX-2026-08-01106,Pangsapuri Suria Bayu Kuala,D-14-11,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,51798,1592,1139500,2026-08-27,B1
TX-2026-08-01927,Taman Kenanga Sari Gombak,D-23-17,Banglo,Gombak,Selangor,68052,3859,1486000,2026-08-16,B2
TX-2026-08-01794,Pangsapuri Suria Bayu Kuala,E-28-04,Berkembar 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,57648,3095,2842000,2026-08-17,B2
TX-2026-08-00944,Kondominium Putra Perdana Petaling,G-08-01,Kondominium,Petaling,Selangor,47624,1335,473000,2026-08-24,B1
TX-2026-08-01850,Residensi Damai Indah Sepang,A-10-11,Banglo,Sepang,Selangor,63194,3604,2145500,2026-08-15,B5
TX-2026-08-00770,Pangsapuri Suria Bayu Sepang,C-24-04,Teres 2 Tingkat,Sepang,Selangor,63177,1650,606500,2026-08-05,B1
TX-2026-08-00108,Pangsapuri Suria Bayu Sepang,G-22-11,Pangsapuri,Sepang,Selangor,63133,651,254000,2026-08-10,B2
TX-2026-08-02514,Pangsapuri Suria Bayu Kuala,E-20-07,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,56607,1247,1004000,2026-08-17,B1
TX-2026-08-00228,Taman Kenanga Sari Klang,F-24-11,Teres 2 Tingkat,Klang,Selangor,41375,2178,659500,2026-08-18,B3
TX-2026-08-02062,Taman Anggerik Jaya Kuala,A-01-05,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,54351,976,475500,2026-08-28,B2
TX-2026-08-01875,Kondominium Kenanga Sari Sepang,G-21-02,Pangsapuri,Sepang,Selangor,71806,896,407000,2026-08-31,B1
TX-2026-08-00947,Bandar Anggerik Jaya Petaling,G-15-02,Berkembar 2 Tingkat,Petaling,Selangor,47546,2614,1410000,2026-08-19,B6
TX-2026-08-00050,Kondominium Cempaka Wangi Sepang,F-38-21,Kondominium,Sepang,Selangor,63049,1267,494000,2026-08-20,B5
TX-2026-08-01756,Desa Putra Perdana Klang,D-01-19,Banglo,Klang,Selangor,41027,4329,1810000,2026-08-21,B2
TX-2026-08-01015,Residensi Mutiara Sentosa Kuala,F-03-02,Banglo,DAERAH KUALA LANGAT,Selangor,42518,3722,1567500,2026-08-21,B1
TX-2026-08-01619,Desa Seri Melati Kuala,G-14-08,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,51797,3333,2219500,2026-08-16,B3
TX-2026-08-00751,Taman Bukit Harmoni Gombak,F-09-06,Teres 1 Tingkat,Gombak,Selangor,68030,973,467500,2026-08-10,B3
TX-2026-08-02268,Desa Bukit Harmoni Petaling,F-12-03,Banglo,Petaling,Selangor,47389,3888,1797000,2026-08-20,B5
TX-2026-08-02873,Bandar Mutiara Sentosa Kuala,A-24-16,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,55545,753,435000,26/08/2026,B4
TX-2026-08-01347,Taman Tasik Permai Klang,B-33-23,Teres 2 Tingkat,Klang,Selangor,42145,2131,1064000,2026-08-03,B3
TX-2026-08-00927,Desa Seri Melati Kuala,E-12-10,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,58211,789,484500,2026-08-13,B3
TX-2026-08-00981,Kondominium Damai Indah Petaling,A-36-03,Kondominium,DAERAH PETALING,Selangor,46082,1144,410500,2026-08-24,B6
TX-2026-08-01340,Pangsapuri Kenanga Sari Petaling,B-07-10,Kondominium,Petaling,Selangor,47131,1230,470500,2026-08-10,B2
TX-2026-08-00203,Desa Kenanga Sari Kuala,D-38-22,Kondominium,DAERAH KUALA LANGAT,Selangor,42707,1024,315500,2026-08-27,B1
TX-2026-08-00441,Pangsapuri Kenanga Sari Petaling,E-38-08,Pangsapuri,Petaling,Selangor,47714,890,391000,2026-08-26,B5
TX-2026-08-01624,Bandar Mutiara Sentosa Kuala,C-33-10,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,56651,1935,1205000,2026-08-28,B3
TX-2026-08-00334,Pangsapuri Seri Melati Hulu,F-21-03,Banglo,Hulu Langat,Selangor,43173,3956,982000,2026-08-27,B6
TX-2026-08-00915,Bandar Anggerik Jaya Hulu,E-16-14,Teres 2 Tingkat,Hulu Langat,Selangor,43460,1684,690500,2026-08-01,B2
TX-2026-08-01220,Bandar Damai Indah Hulu,C-14-21,Banglo,DAERAH HULU LANGAT,Selangor,43341,3507,1578500,2026-08-29,B1
TX-2026-08-01263,Bandar Anggerik Jaya Petaling,G-20-03,Kondominium,Petaling,Selangor,46275,1187,576500,2026-08-06,B6
TX-2026-08-02238,Pangsapuri Suria Bayu Kuala,F-09-18,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,56798,3196,2116500,2026-08-03,B4
TX-2026-08-00104,Residensi Seri Melati Kuala,D-23-06,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,54419,714,464000,2026-08-23,B6
TX-2026-08-00868,Pangsapuri Suria Bayu Kuala,F-25-05,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,59541,1988,1068000,2026-08-14,B3
TX-2026-08-02083,Taman Putra Perdana Hulu,C-37-01,Pangsapuri,Hulu Selangor,Selangor,44009,835,165000,2026-08-01,B4
TX-2026-08-01163,Desa Putra Perdana Klang,A-37-09,Teres 1 Tingkat,Klang,Selangor,41685,1022,407000,2026-08-29,B4
TX-2026-08-00921,Desa Seri Melati Kuala,C-21-07,Berkembar 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,57652,2796,1817000,2026-08-07,B1
TX-2026-08-01620,Pangsapuri Seri Melati Hulu,G-18-14,Berkembar 2 Tingkat,Hulu Langat,Selangor,43232,2212,642000,2026-08-26,B4
TX-2026-08-00540,Kondominium Impian Setia Petaling,G-12-15,Banglo,Petaling,Selangor,46327,3257,1771500,2026-08-05,B2
TX-2026-08-00691,Kondominium Mutiara Sentosa Gombak,F-20-19,Pangsapuri,Gombak,Selangor,68085,577,280500,2026-08-15,B2
TX-2026-08-01989,Kondominium Kenanga Sari Hulu,G-28-04,Banglo,Hulu Langat,Selangor,43012,4184,1848500,2026-08-07,B5
TX-2026-08-01815,Taman Anggerik Jaya Kuala,C-16-16,Pangsapuri,Kuala Lumpur,W.P. Kuala Lumpur,56035,699,412000,2026-08-10,B3
TX-2026-08-02002,Desa Kenanga Sari Kuala,F-35-10,Banglo,Kuala Langat,Selangor,42557,2916,647500,2026-08-06,B6
TX-2026-08-01865,Pangsapuri Suria Bayu Kuala,D-10-22,Banglo,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,53172,4396,2029000,2026-08-27,B4
TX-2026-08-00761,Taman Suria Bayu Kuala,B-02-22,Teres 1 Tingkat,Kuala Selangor,Selangor,45631,1288,433500,2026-08-03,B2
TX-2026-08-00221,Bandar Mutiara Sentosa Kuala,F-17-20,Pangsapuri,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,57104,709,444500,2026-08-15,B4
TX-2026-08-00086,Desa Kenanga Sari Hulu,G-34-22,Pangsapuri,Hulu Langat,Selangor,43268,739,295500,2026-08-02,B6
TX-2026-08-00233,Desa Putra Perdana Klang,G-36-06,Pangsapuri,Klang,Selangor,41918,556,208500,2026-08-14,B4
TX-2026-08-02831,Kondominium Putra Perdana Petaling,A-36-17,Pangsapuri,Petaling,Selangor,46121,941,443500,2026-08-13,B4
TX-2026-08-00871,Desa Bukit Harmoni Petaling,A-29-05,Banglo,DAERAH PETALING,Selangor,47191,3945,1708500,2026-08-21,B3
TX-2026-08-01787,Kondominium Impian Setia Petaling,A-25-11,Teres 2 Tingkat,Petaling,Selangor,47146,2230,689000,2026-08-25,B4
TX-2026-08-01878,Kondominium Mutiara Sentosa Gombak,A-18-24,Pangsapuri,Gombak,Selangor,68072,692,314000,2026-08-19,B6
TX-2026-08-01607,Bandar Mutiara Sentosa Kuala,C-02-05,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,50193,2159,1501500,2026-08-01,B1
TX-2026-08-02116,Kondominium Kenanga Sari Sepang,G-20-13,Kondominium,Sepang,Selangor,63236,939,343000,2026-08-04,B2
TX-2026-08-01506,Pangsapuri Seri Melati Hulu,G-26-16,Banglo,DAERAH HULU LANGAT,Selangor,43059,3306,942000,2026-08-23,B5
TX-2026-08-01504,Taman Kenanga Sari Kuala,B-30-17,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,52146,1513,1163500,2026-08-10,B1
TX-2026-08-01113,Pangsapuri Suria Bayu Kuala,B-28-19,Teres 1 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,51539,981,806000,2026-08-09,B4
TX-2026-08-01431,Pangsapuri Tasik Permai Gombak,D-23-16,Teres 2 Tingkat,Gombak,Selangor,68055,1460,463500,2026-08-12,B4
TX-2026-08-02246,Pangsapuri Kenanga Sari Petaling,B-09-14,Berkembar 2 Tingkat,Petaling,Selangor,47288,2269,915000,2026-08-08,B3
TX-2026-08-01685,Bandar Anggerik Jaya Petaling,A-28-15,Banglo,Petaling,Selangor,46180,2898,1742500,2026-08-19,B6
TX-2026-08-02060,Kondominium Putra Perdana Petaling,D-12-17,Teres 2 Tingkat,DAERAH PETALING,Selangor,47302,1843,1198500,2026-08-11,B4
TX-2026-08-01178,Desa Anggerik Jaya Kuala,F-15-05,Pangsapuri,DAERAH KUALA LANGAT,Selangor,42510,728,215000,2026-08-09,B3
TX-2026-08-00516,Desa Seri Melati Kuala,E-35-19,Teres 2 Tingkat,Kuala Lumpur,W.P. Kuala Lumpur,55365,2341,1652500,15/08/2026,B5
TX-2026-08-02731,Kondominium Kenanga Sari Hulu,D-08-17,Teres 2 Tingkat,Hulu Langat,Selangor,43489,1402,585500,2026-08-10,B2
TX-2026-08-00902,Bandar Damai Indah Hulu,B-16-02,Teres 2 Tingkat,Hulu Langat,Selangor,43141,2374,928500,2026-08-19,B2
TX-2026-08-02760,Bandar Kenanga Sari Kuala,G-16-11,Berkembar 2 Tingkat,DAERAH KUALA LUMPUR,W.P. Kuala Lumpur,59872,2825,1566500,2026-08-28,B6
TX-2026-08-00974,Desa Anggerik Jaya Sepang,B-31-05,Teres 2 Tingkat,Sepang,Selangor,63123,1498,791000,2026-08-04,B6
TX-2026-08-02203,Desa Bukit Harmoni Petaling,D-36-05,Berkembar 2 Tingkat,Petaling,Selangor,47602,2354,1229000,2026-08-15,B2
TX-2026-08-02844,Residensi Kenanga Sari Sepang,D-29-04,Kondominium,Sepang,Selangor,63124,1306,573500,2026-08-20,B4
TX-2026-08-01610,Bandar Putra Perdana Hulu,B-38-23,Berkembar 2 Tingkat,Hulu Selangor,Selangor,44111,3325,612500,2026-08-17,B6
TX-2026-08-01120,Desa Mutiara Sentosa Klang,B-15-12,Banglo,DAERAH KLANG,Selangor,41796,4475,1915500,2026-08-15,B3
TX-2026-08-00880,Desa Bukit Harmoni Petaling,E-28-19,Teres 1 Tingkat,DAERAH PETALING,Selangor,47771,925,379500,2026-08-15,B6
TX-2026-08-02931,Desa Anggerik Jaya Sepang,A-26-07,Teres 2 Tingkat,Sepang,Selangor,63079,1913,764500,2026-08-27,B5
TX-2026-08-00075,Taman Anggerik Jaya Kuala,D-01-22,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,50481,1533,996500,2026-08-20,B5
TX-2026-08-00584,Bandar Anggerik Jaya Petaling,B-26-17,Kondominium,Petaling,Selangor,46605,809,475000,2026-08-12,B3
TX-2026-08-02114,Bandar Kenanga Sari Kuala,D-29-20,Kondominium,Kuala Lumpur,W.P. Kuala Lumpur,57892,1071,850500,2026-08-29,B6
TX-2026-08-01627,Kondominium Kenanga Sari Hulu,B-22-23,Pangsapuri,Hulu Langat,Selangor,43336,582,229500,2026-08-10,B4
TX-2026-08-02550,Desa Cempaka Wangi Gombak,E-01-04,Berkembar 2 Tingkat,Gombak,Selangor,68078,2224,1012000,2026-08-21,B2
TX-2026-08-02456,Taman Warisan Murni Hulu,A-04-14,Pangsapuri,DAERAH HULU SELANGOR,Selangor,44023,834,215000,2026-08-01,B6
TX-2026-08-01705,Desa Bukit Harmoni Petaling,G-25-12,Kondominium,Petaling,Selangor,46708,1185,694000,2026-08-11,B5
TX-2026-08-01337,Desa Anggerik Jaya Sepang,G-07-16,Kondominium,Sepang,Selangor,63193,1026,274000,2026-08-16,B3
TX-2026-08-01873,Desa Cempaka Wangi Gombak,C-38-13,Teres 1 Tingkat,DAERAH GOMBAK,Selangor,68085,1272,513500,2026-08-22,B3
TX-2026-08-02827,Kondominium Impian Setia Gombak,G-04-24,Kondominium,Gombak,Selangor,68051,912,397000,2026-08-18,B3
TX-2026-08-00392,Bandar Anggerik Jaya Petaling,F-32-09,Pangsapuri,Petaling,Selangor,46073,747,348000,2026-08-10,B4
TX-2026-08-00597,Pangsapuri Seri Melati Kuala,A-15-16,Teres 1 Tingkat,Kuala Selangor,Selangor,45666,1244,465500,2026-08-03,B2
TX-2026-08-00606,Desa Kenanga Sari Hulu,G-23-24,Kondominium,Hulu Langat,Selangor,43313,1196,619000,2026-08-08,B3
TX-2026-08-00450,Desa Anggerik Jaya Kuala,D-36-02,Kondominium,Kuala Langat,Selangor,42764,866,391500,2026-08-28,B3
TX-2026-08-00718,Taman Bukit Harmoni Klang,C-05-19,Teres 2 Tingkat,Klang,Selangor,41640,1728,596500,2026-08-02,B1
TX-2026-08-00398,Taman Warisan Murni Gombak,B-34-01,Kondominium,Gombak,Selangor,68029,1594,635500,2026-08-06,B4
TX-2026-08-01822,Desa Anggerik Jaya Kuala,D-31-01,Teres 1 Tingkat,Kuala Langat,Selangor,42523,1277,384000,2026-08-02,B5
TX-2026-08-00959,Bandar Putra Perdana Hulu,C-25-16,Teres 2 Tingkat,Hulu Selangor,Selangor,44238,2065,537500,2026-08-30,B6
TX-2026-08-02333,Kondominium Impian Setia Petaling,A-08-13,Berkembar 2 Tingkat,Petaling,Selangor,46104,2887,3123000,2026-08-16,B3
TX-2026-08-00537,Desa Tasik Permai Sepang,C-37-05,Berkembar 2 Tingkat,Sepang,Selangor,63018,3208,999000,2026-08-05,B2
TX-2026-08-01860,Desa Warisan Murni Petaling,G-23-12,Berkembar 2 Tingkat,Petaling,Selangor,46878,3388,2026000,2026-08-27,B1
TX-2026-08-00262,Taman Bukit Harmoni Gombak,D-18-23,Kondominium,DAERAH GOMBAK,Selangor,68019,1056,463000,2026-08-28,B6
TX-2026-08-02691,Bandar Damai Indah Hulu,D-05-20,Pangsapuri,Hulu Langat,Selangor,43426,923,463500,2026-08-11,B3
TX-2026-08-02133,Desa Tasik Permai Sepang,A-03-03,Kondominium,Sepang,Selangor,63231,1229,692000,2026-08-11,B5
TX-2026-08-02888,Desa Seri Melati Kuala,F-06-15,Banglo,Kuala Lumpur,W.P. Kuala Lumpur,53848,4660,3445000,2026-08-27,B5
